loan_id, sector, amount, borrowers, country, geo
3035, Clothing, 300, 1, GE, 42 43.5
3036, Transportation, 600, 1, GE, 42 43.5
3037, Food, 600, 1, GE, 42 43.5
3038, Clothing, 600, 1, GE, 42 43.5
3039, Retail, 775, 1, GE, 42 43.5
3040, Food, 800, 1, GE, 42 43.5
3041, Housing, 875, 1, GE, 42 43.5
3042, Food, 900, 1, GE, 42 43.5
3043, Transportation, 900, 1, GE, 42 43.5
3044, Clothing, 900, 1, GE, 42 43.5
3045, Food, 950, 1, GE, 42 43.5
3046, Retail, 1200, 1, GE, 42 43.5
3047, Services, 1475, 1, GE, 42 43.5
3048, Transportation, 1700, 1, GE, 42 43.5
3049, Services, 1200, 1, GE, 42 43.5
3050, Transportation, 1750, 1, GE, 42 43.5
3051, Services, 2000, 1, GE, 42 43.5
3052, Food, 2000, 1, GE, 42 43.5
3053, Agriculture, 1800, 1, GE, 42 43.5
3054, Education, 500, 1, SO, 6 48
3055, Agriculture, 5575, 9, KE, 1 38
3056, Retail, 350, 1, PH, 13 122
3057, Agriculture, 900, 1, PH, 13 122
3058, Agriculture, 425, 1, SV, 13.833333 -88.916667
3059, Food, 3000, 1, IQ, 33 44
3060, Retail, 700, 1, SV, 13.833333 -88.916667
3061, Retail, 750, 1, HN, 15 -86.5
3062, Agriculture, 400, 1, PK, 30 70
3063, Agriculture, 3950, 5, KE, 1 38
3064, Food, 2500, 1, GE, 42 43.5
3065, Food, 2500, 1, GE, 42 43.5
3066, Services, 3000, 1, GE, 42 43.5
3067, Food, 3000, 1, GE, 42 43.5
3068, Agriculture, 3600, 1, GE, 42 43.5
3069, Services, 4175, 1, GE, 42 43.5
3070, Retail, 5000, 1, GE, 42 43.5
3071, Food, 1300, 1, SV, 13.833333 -88.916667
3072, Agriculture, 3575, 6, KE, 0.616667 34.766667
3073, Clothing, 1000, 1, LB, 33.833333 35.833333
3074, Food, 850, 1, LB, 33.833333 35.833333
3075, Personal Use, 1000, 1, AM, 40 45
3076, Agriculture, 100, 1, IN, 20 77
3077, Agriculture, 250, 1, IN, 20 77
3078, Food, 6650, 13, PE, -13.518333 -71.97805
3079, Services, 1050, 1, TJ, 40.283333 70.416667
3080, Retail, 3700, 8, PE, -12.083333 -76.76666
3081, Food, 1175, 1, NI, 11.966667 -86.1
3082, Clothing, 300, 1, PK, 31.549722 74.343611
3083, Clothing, 250, 1, SL, 8.5 -11.5
3084, Clothing, 350, 1, KE, 1 38
3085, Clothing, 600, 1, SV, 13.833333 -88.916667
3086, Food, 375, 1, PE, -10 -76
3087, Food, 650, 1, TJ, 37.710833 68.831111
3088, Food, 1100, 1, PE, -10 -76
3089, Food, 600, 1, NI, 12.150833 -86.268333
3090, Food, 625, 1, UG, 2 33
3091, Food, 1200, 1, UG, 2 33
3092, Food, 875, 1, NI, 12.150833 -86.268333
3093, Food, 825, 1, SL, 8.5 -11.5
3094, Agriculture, 675, 1, PH, 13 122
3095, Clothing, 575, 1, PH, 13 122
3096, Food, 300, 1, PH, 13 122
3097, Retail, 675, 1, PH, 13 122
3098, Food, 450, 1, PH, 13 122
3099, Retail, 225, 1, PH, 13 122
3100, Food, 375, 1, PH, 13 122
3101, Retail, 200, 1, PH, 13 122
3102, Retail, 200, 1, LR, 6.5 -9.5
3103, Food, 3825, 22, SN, 14 -14
3104, Transportation, 625, 1, AM, 40 45
3105, Food, 950, 1, YE, 15.5 47.5
3106, Education, 1500, 1, TJ, 38.56 68.773889
3107, Education, 1375, 1, BO, -16.5 -68.15
3108, Retail, 900, 1, PE, -10 -76
3109, Agriculture, 175, 1, IN, 20 77
3110, Food, 375, 1, PH, 13 122
3111, Agriculture, 1000, 1, AM, 40 45
3112, Agriculture, 650, 1, TJ, 37.493611 68.531111
3113, Agriculture, 650, 1, TJ, 39 71
3114, Agriculture, 650, 1, TJ, 39 71
3115, Food, 425, 1, CM, 6 12
3116, Retail, 2225, 8, PK, 31.549722 74.343611
3117, Transportation, 2000, 1, PS, 31.92157 35.203285
3118, Retail, 2100, 20, SN, 14 -14
3119, Clothing, 2925, 4, TZ, -6.8 39.283333
3120, Clothing, 225, 1, IN, 20 77
3121, Agriculture, 2850, 4, KE, 1 38
3122, Food, 2775, 8, GH, 8 -2
3123, Retail, 400, 1, PK, 30 70
3124, Retail, 2100, 10, SN, 14 -14
3125, Agriculture, 1575, 5, VN, 16.166667 107.833333
3126, Agriculture, 3000, 1, AM, 40 45
3127, Services, 1500, 1, AM, 40 45
3128, Education, 1000, 1, KH, 13 105
3129, Agriculture, 300, 2, KH, 13 105
3130, Services, 325, 1, CM, 6 12
3131, Food, 425, 1, CM, 6 12
3132, Agriculture, 575, 1, CO, 4 -72
3133, Agriculture, 1475, 1, RW, -2 30
3134, Agriculture, 1275, 1, RW, -2 30
3135, Retail, 350, 1, PH, 13 122
3136, Agriculture, 3475, 5, KE, 1 38
3137, Agriculture, 4075, 7, KE, 1 38
3138, Food, 250, 1, KE, 1 38
3139, Food, 2150, 5, VN, 16.166667 107.833333
3140, Education, 750, 1, TJ, 38.133333 68.958333
3141, Housing, 1025, 1, BO, -17.383333 -66.15
3142, Food, 950, 3, NI, 11.966667 -86.1
3143, Agriculture, 500, 1, SV, 13.833333 -88.916667
3144, Retail, 275, 1, PH, 10.140278 124.376944
3145, Food, 375, 1, PE, -10 -76
3146, Construction, 475, 1, PE, -10 -76
3147, Retail, 450, 1, PE, -10 -76
3148, Retail, 375, 1, PE, -8.379147 -74.553866
3149, Education, 675, 1, JO, 31 36
3150, Agriculture, 350, 1, SV, 13.833333 -88.916667
3151, Transportation, 525, 1, TJ, 38.56 68.773889
3152, Services, 525, 1, BO, -21.535486 -64.72955
3153, Agriculture, 500, 1, SV, 13.833333 -88.916667
3154, Retail, 425, 1, SN, 14 -14
3155, Transportation, 450, 1, PK, 31.416667 73.083333
3156, Retail, 1175, 1, SL, 8.5 -11.5
3157, Retail, 475, 1, PK, 31.416667 73.083333
3158, Food, 1200, 1, GE, 42 43.5
3159, Food, 150, 1, PH, 13 122
3160, Food, 150, 1, PH, 13 122
3161, Retail, 675, 1, PH, 13 122
3162, Retail, 700, 1, KE, 1 38
3163, Housing, 1100, 1, XK, 42.583333 21
3164, Housing, 725, 1, PE, -10 -76
3165, Retail, 950, 1, PK, 30 70
3166, Housing, 5000, 1, GE, 42 43.5
3167, Retail, 1250, 1, PY, -22.993333 -57.99638
3168, Food, 1200, 1, PY, -26 -57.166667
3169, Food, 325, 1, PH, 13 122
3170, Agriculture, 225, 1, PH, 10.066667 124.333333
3171, Services, 250, 1, KE, 1 38
3172, Wholesale, 2475, 1, AM, 40 45
3173, Food, 500, 1, SV, 13.833333 -88.916667
3174, Retail, 300, 1, SV, 13.833333 -88.916667
3175, Agriculture, 1450, 1, BO, -17.383333 -66.15
3176, Retail, 150, 1, PH, 9.988056 124.338889
3177, Personal Use, 475, 1, KE, 0.516667 36.866667
3178, Agriculture, 2700, 1, AM, 40 45
3179, Agriculture, 1500, 1, RW, -2 30
3180, Agriculture, 1050, 1, TJ, 37.909167 69.781944
3181, Clothing, 1050, 1, TJ, 38.133333 68.958333
3182, Agriculture, 2100, 1, TJ, 37.710833 68.831111
3183, Retail, 625, 1, CM, 6 12
3184, Agriculture, 1475, 1, RW, -2 30
3185, Transportation, 1800, 1, GE, 42 43.5
3186, Clothing, 975, 1, HN, 15 -86.5
3187, Housing, 600, 1, SV, 13.833333 -88.916667
3188, Transportation, 1500, 1, TJ, 39.910833 69.006389
3189, Food, 650, 1, TJ, 39 71
3190, Agriculture, 2000, 1, AM, 40 45
3191, Food, 1475, 1, HN, 15 -86.5
3192, Retail, 1500, 1, AM, 40 45
3193, Transportation, 3000, 1, GE, 42 43.5
3194, Agriculture, 1050, 1, TJ, 39 71
3195, Transportation, 1175, 1, GE, 42 43.5
3196, Transportation, 4000, 1, GE, 42 43.5
3197, Transportation, 2600, 1, GE, 42 43.5
3198, Housing, 1475, 1, TJ, 37.412778 68.684444
3199, Transportation, 2000, 1, GE, 42 43.5
3200, Transportation, 3000, 1, GE, 42 43.5
3201, Agriculture, 2200, 1, TJ, 39 71
3202, Agriculture, 2750, 1, KG, 41 75
3203, Agriculture, 1000, 1, EC, -2 -77.5
3204, Agriculture, 1475, 1, RW, -2 30
3205, Retail, 1200, 1, PY, -22.993333 -57.99638
3206, Transportation, 2050, 1, GE, 42 43.5
3207, Food, 1000, 1, GE, 42 43.5
3208, Agriculture, 3000, 1, AM, 40 45
3209, Retail, 1200, 1, SV, 13.833333 -88.916667
3210, Services, 775, 1, CO, 4 -72
3211, Agriculture, 1500, 1, BO, -17.383333 -66.15
3212, Retail, 500, 1, HN, 15 -86.5
3213, Food, 125, 1, LR, 6.5 -9.5
3214, Retail, 1300, 1, LB, 33.563056 35.368889
3215, Clothing, 2400, 1, IQ, 33 44
3216, Retail, 700, 1, SV, 13.833333 -88.916667
3217, Food, 600, 1, SV, 13.833333 -88.916667
3218, Clothing, 1000, 1, UG, 2 33
3219, Retail, 975, 3, GH, 8 -2
3220, Retail, 1650, 5, GH, 8 -2
3221, Clothing, 2350, 5, GH, 8 -2
3222, Food, 1025, 1, BO, -16.5 -68.15
3223, Food, 1450, 1, BO, -17 -65
3224, Services, 2100, 1, LB, 33.833333 35.833333
3225, Food, 600, 1, SV, 13.833333 -88.916667
3226, Food, 550, 1, CO, 4 -72
3227, Education, 750, 1, JO, 31 36
3228, Agriculture, 225, 1, PH, 13 122
3229, Retail, 400, 1, NI, 13 -85
3230, Agriculture, 1025, 1, KG, 41 75
3231, Agriculture, 2300, 1, AZ, 39.833333 48.416667
3232, Food, 275, 1, NI, 12.083333 -85.166667
3233, Services, 425, 1, NI, 12.150833 -86.268333
3234, Services, 1500, 1, IQ, 33 44
3235, Food, 425, 2, SL, 8.5 -11.5
3236, Housing, 500, 1, SV, 13.833333 -88.916667
3237, Retail, 6575, 9, PE, -12.083333 -76.76666
3238, Food, 2050, 2, GT, 15.5 -90.25
3239, Housing, 1175, 1, KE, 1.016667 35
3240, Food, 2700, 23, SN, 14 -14
3241, Retail, 250, 1, PH, 13 122
3242, Agriculture, 275, 1, PH, 9.988056 124.338889
3243, Housing, 700, 1, SV, 13.833333 -88.916667
3244, Retail, 225, 1, SN, 14 -14
3245, Food, 175, 1, LR, 6.5 -9.5
3246, Retail, 400, 1, NI, 12.616667 -87.15
3247, Retail, 250, 1, KE, 1 38
3248, Retail, 525, 1, CO, 4 -72
3249, Food, 800, 1, PS, 31.92157 35.203285
3250, Retail, 600, 1, SV, 13.833333 -88.916667
3251, Clothing, 525, 1, NI, 12.616667 -87.15
3252, Agriculture, 3650, 5, KE, 0.616667 34.766667
3253, Food, 125, 1, LR, 6.5 -9.5
3254, Food, 300, 1, SL, 8.5 -11.5
3255, Retail, 350, 1, SL, 8.5 -11.5
3256, Food, 1925, 5, NI, 11.966667 -86.1
3257, Food, 1000, 1, SV, 13.833333 -88.916667
3258, Clothing, 4850, 8, BO, -17.8 -63.166667
3259, Construction, 1400, 1, SL, 8.5 -11.5
3260, Retail, 725, 1, NI, 12.150833 -86.268333
3261, Services, 1475, 1, BO, -21.535486 -64.72955
3262, Personal Use, 1050, 1, TJ, 39.910833 69.006389
3263, Agriculture, 450, 1, PH, 13 122
3264, Transportation, 775, 2, PK, 31.549722 74.343611
3265, Food, 425, 1, CM, 6 12
3266, Housing, 1000, 1, UG, 0.315556 32.565556
3267, Food, 2300, 1, AZ, 39.5 48.416667
3268, Food, 1500, 1, PS, 31.5 34.466667
3269, Retail, 225, 1, PH, 13 122
3270, Retail, 325, 1, CM, 6 12
3271, Retail, 1275, 1, TG, 8 1.166667
3272, Housing, 650, 1, TJ, 39 71
3273, Agriculture, 3000, 1, AM, 40 45
3274, Transportation, 525, 1, AM, 40 45
3275, Services, 975, 1, HN, 15 -86.5
3276, Food, 1300, 1, SV, 13.833333 -88.916667
3277, Services, 350, 1, PK, 31.549722 74.343611
3278, Agriculture, 3000, 1, AM, 40 45
3279, Retail, 150, 1, PH, 13 122
3280, Retail, 175, 1, PH, 13 122
3281, Retail, 200, 1, PH, 13 122
3282, Agriculture, 1300, 1, TJ, 39 71
3283, Food, 1500, 1, SV, 13.833333 -88.916667
3284, Retail, 625, 1, SV, 13.833333 -88.916667
3285, Agriculture, 1050, 1, CO, 4 -72
3286, Retail, 600, 1, KE, 1 38
3287, Agriculture, 1100, 1, SV, 13.833333 -88.916667
3288, Agriculture, 5075, 9, KE, 1 38
3289, Agriculture, 3000, 1, TJ, 39 71
3290, Services, 1575, 1, CO, 4 -72
3291, Personal Use, 625, 1, SN, 14 -14
3292, Retail, 825, 1, NI, 11.966667 -86.1
3293, Education, 450, 1, CO, 4 -72
3294, Food, 425, 1, CM, 6 12
3295, Housing, 1400, 1, XK, 42.583333 21
3296, Retail, 600, 1, SV, 13.833333 -88.916667
3297, Agriculture, 1325, 1, RW, -2 30
3298, Retail, 1250, 1, TG, 8 1.166667
3299, Clothing, 1575, 1, TJ, 37.710833 68.831111
3300, Clothing, 600, 1, SV, 13.833333 -88.916667
3301, Construction, 1000, 1, BO, -16.483333 -68.18333
3302, Agriculture, 1825, 1, CO, 4 -72
3303, Agriculture, 450, 1, NI, 13 -85
3304, Clothing, 550, 1, NI, 13 -85
3305, Retail, 1175, 3, SL, 8.5 -11.5
3306, Food, 1650, 5, VN, 16.166667 107.833333
3307, Transportation, 5000, 1, GE, 42 43.5
3308, Services, 6000, 3, IQ, 33 44
3309, Services, 1000, 1, PS, 31.5 34.466667
3310, Agriculture, 225, 1, PH, 9.988056 124.338889
3311, Agriculture, 275, 1, PH, 9.988056 124.338889
3312, Agriculture, 275, 1, PH, 9.988056 124.338889
3313, Agriculture, 450, 1, PH, 9.988056 124.338889
3314, Retail, 525, 1, CO, 4 -72
3315, Housing, 500, 1, SV, 13.833333 -88.916667
3316, Agriculture, 3050, 1, UA, 47.485278 34.405833
3317, Retail, 400, 1, NI, 12.150833 -86.268333
3318, Clothing, 200, 1, KE, 1 38
3319, Education, 1150, 1, CD, 0 25
3320, Construction, 1400, 1, PK, 31.549722 74.343611
3321, Services, 475, 1, PK, 30 70
3322, Transportation, 1450, 1, PE, -10 -76
3323, Retail, 1400, 1, PK, 30 70
3324, Education, 450, 1, CO, 4 -72
3325, Agriculture, 600, 1, KE, 1 38
3326, Retail, 1000, 1, TL, -8.833333 125.75
3327, Food, 2575, 1, AZ, 39.833333 48.416667
3328, Agriculture, 1925, 1, AZ, 40.012778 48.478889
3329, Construction, 2100, 1, TJ, 39.910833 69.006389
3330, Clothing, 2400, 1, IQ, 33 44
3331, Food, 3000, 1, LB, 33.563056 35.368889
3332, Personal Use, 2500, 1, LB, 33.563056 35.368889
3333, Housing, 1500, 1, LB, 33.833333 35.833333
3334, Food, 2000, 1, TJ, 39 71
3335, Retail, 2100, 1, LB, 33.833333 35.833333
3336, Retail, 1200, 1, UG, 2 33
3337, Transportation, 600, 1, KE, -0.283333 36.066667
3338, Food, 850, 1, SV, 13.833333 -88.916667
3339, Retail, 1500, 1, SV, 13.833333 -88.916667
3340, Clothing, 1125, 1, AM, 40 45
3341, Food, 300, 1, PH, 13 122
3342, Services, 6000, 3, IQ, 33 44
3343, Food, 125, 1, PH, 13 122
3344, Food, 500, 1, SV, 13.833333 -88.916667
3345, Food, 800, 1, SV, 13.833333 -88.916667
3346, Food, 425, 1, KE, -0.283333 36.066667
3347, Food, 400, 1, PK, 30 70
3348, Food, 1050, 1, CO, 4 -72
3349, Agriculture, 1550, 1, CO, 4 -72
3350, Retail, 1000, 1, UG, 0.316667 32.5
3351, Retail, 1000, 1, UG, 2 33
3352, Retail, 800, 1, UG, 2 33
3353, Retail, 500, 1, SV, 13.833333 -88.916667
3354, Retail, 800, 1, UG, 2 33
3355, Retail, 525, 1, CM, 6 12
3356, Transportation, 775, 1, AZ, 40.5 47.5
3357, Agriculture, 2575, 1, AZ, 39.5 48.416667
3358, Agriculture, 1025, 1, KH, 13 105
3359, Services, 650, 1, SN, 14 -14
3360, Agriculture, 1475, 1, RW, -2 30
3361, Services, 775, 1, AZ, 39.5 48.416667
3362, Food, 2400, 1, IQ, 33 44
3363, Food, 2375, 9, PE, -10 -76
3364, Agriculture, 225, 1, PH, 13 122
3365, Personal Use, 6575, 9, PE, -11.916667 -76.41666
3366, Agriculture, 2050, 1, KG, 41 75
3367, Retail, 800, 1, CO, 4 -72
3368, Retail, 1050, 1, CO, 4 -72
3369, Clothing, 600, 1, KE, 1 38
3370, Food, 325, 1, ML, 12.383333 -5.466667
3371, Transportation, 1150, 1, AZ, 40.5 47.5
3372, Services, 1075, 1, PE, -10 -76
3373, Agriculture, 575, 1, CO, 4 -72
3374, Clothing, 1225, 1, KE, 1 38
3375, Agriculture, 1500, 1, IQ, 33 44
3376, Retail, 1400, 1, SV, 13.833333 -88.916667
3377, Food, 1050, 1, CO, 4 -72
3378, Food, 1000, 1, SV, 13.833333 -88.916667
3379, Retail, 1200, 1, UG, 0.3475 32.649167
3380, Retail, 700, 1, KE, 1 38
3381, Services, 2000, 1, PS, 31.92157 35.203285
3382, Education, 525, 1, KH, 13 105
3383, Education, 725, 1, KH, 13 105
3384, Housing, 600, 1, SV, 13.833333 -88.916667
3385, Food, 2000, 1, TJ, 39 71
3386, Services, 675, 1, NI, 13 -85
3387, Transportation, 1025, 1, AZ, 40.5 47.5
3388, Clothing, 950, 3, NI, 11.966667 -86.1
3389, Clothing, 525, 1, NI, 13 -85
3390, Agriculture, 850, 1, SV, 13.833333 -88.916667
3391, Personal Use, 700, 4, YE, 15.5 47.5
3392, Clothing, 2000, 1, PS, 31.5 34.466667
3393, Transportation, 1500, 1, GE, 42 43.5
3394, Agriculture, 1175, 1, KE, -0.683333 34.766667
3395, Clothing, 1050, 1, TJ, 37.8025 69.644167
3396, Agriculture, 1275, 1, RW, -2 30
3397, Arts, 525, 1, CO, 4 -72
3398, Services, 500, 1, SV, 13.833333 -88.916667
3399, Retail, 400, 1, PK, 31.416667 73.083333
3400, Transportation, 1500, 1, BO, -17.383333 -66.15
3401, Food, 1500, 1, SV, 13.833333 -88.916667
3402, Agriculture, 625, 2, KH, 13 105
3403, Food, 425, 1, NI, 13 -85
3404, Food, 1100, 1, GE, 42 43.5
3405, Agriculture, 325, 1, KG, 41 75
3406, Clothing, 800, 1, UG, 1.166667 33.833333
3407, Food, 800, 1, NI, 13 -85
3408, Services, 650, 1, TJ, 38.56 68.773889
3409, Clothing, 525, 1, CO, 4 -72
3410, Food, 2750, 7, TZ, -6.8 39.283333
3411, Food, 1275, 1, SN, 14 -14
3412, Food, 4900, 26, SN, 14 -14
3413, Transportation, 650, 1, TJ, 38.524722 68.551389
3414, Housing, 400, 1, SV, 13.833333 -88.916667
3415, Retail, 1500, 1, LB, 33.833333 35.833333
3416, Housing, 3275, 1, MN, 46 105
3417, Retail, 1175, 1, SL, 8.5 -11.5
3418, Retail, 325, 1, NI, 13 -85
3419, Clothing, 700, 1, KE, 1 38
3420, Food, 1025, 1, BO, -16.5 -68.15
3421, Agriculture, 1225, 1, KG, 41 75
3422, Agriculture, 125, 1, PH, 13 122
3423, Retail, 1425, 1, PK, 31.549722 74.343611
3424, Food, 3000, 1, IQ, 33 44
3425, Housing, 3000, 1, PS, 31.92157 35.203285
3426, Agriculture, 2325, 1, GE, 42 43.5
3427, Agriculture, 125, 1, PH, 13 122
3428, Clothing, 450, 1, PK, 30 70
3429, Agriculture, 1025, 1, KH, 13 105
3430, Clothing, 1050, 1, CO, 4 -72
3431, Food, 600, 1, KE, 1 38
3432, Agriculture, 425, 1, PH, 13 122
3433, Agriculture, 1050, 1, CO, 4 -72
3434, Retail, 750, 1, AM, 40 45
3435, Agriculture, 3000, 1, AM, 40 45
3436, Agriculture, 1050, 1, TJ, 39.910833 69.006389
3437, Retail, 1000, 1, LB, 33.833333 35.833333
3438, Clothing, 1050, 1, TJ, 40.283333 70.416667
3439, Retail, 650, 1, TJ, 39 71
3440, Retail, 600, 1, HN, 15 -86.5
3441, Food, 600, 5, SL, 8.883333 -12.05
3442, Agriculture, 2725, 1, AM, 40 45
3443, Services, 250, 1, KE, 1 38
3444, Clothing, 1000, 1, TJ, 38.56 68.773889
3445, Retail, 3725, 8, BO, -16.483333 -68.18333
3446, Retail, 5700, 8, BO, -16.483333 -68.18333
3447, Retail, 800, 1, TJ, 38.313056 69.043056
3448, Agriculture, 800, 1, TJ, 38.313056 69.043056
3449, Retail, 1125, 1, PK, 30 70
3450, Housing, 2000, 1, UG, -0.416667 30.75
3451, Services, 1200, 1, CO, 4 -72
3452, Agriculture, 1575, 1, TJ, 39 71
3453, Retail, 1000, 3, YE, 15.5 47.5
3454, Agriculture, 1925, 1, AZ, 39.5 48.416667
3455, Retail, 450, 1, PH, 13 122
3456, Clothing, 375, 1, LR, 6.5 -9.5
3457, Agriculture, 800, 1, UG, 2 33
3458, Retail, 725, 1, PE, -10 -76
3459, Retail, 750, 1, SV, 13.833333 -88.916667
3460, Services, 3000, 1, IQ, 33 44
3461, Housing, 1000, 1, SV, 13.833333 -88.916667
3462, Clothing, 200, 1, LR, 6.5 -9.5
3463, Housing, 3000, 1, PS, 31.92157 35.203285
3464, Retail, 2500, 1, AM, 40 45
3465, Retail, 3650, 9, BO, -17.8 -63.166667
3466, Retail, 450, 1, PH, 13 122
3467, Retail, 1000, 1, UG, 2 33
3468, Retail, 2650, 12, UG, 2 33
3469, Retail, 3000, 9, UG, 2 33
3470, Retail, 600, 1, UG, 2 33
3471, Food, 4775, 7, TZ, -6.8 39.283333
3472, Retail, 600, 1, UG, 2 33
3473, Retail, 1075, 5, SL, 8.5 -11.5
3474, Retail, 5200, 9, BO, -16.483333 -68.18333
3475, Clothing, 2625, 4, TZ, -6.8 39.283333
3476, Agriculture, 1500, 1, AM, 40 45
3477, Clothing, 2725, 8, BO, -16.483333 -68.18333
3478, Retail, 4350, 9, BO, -16.483333 -68.18333
3479, Retail, 3150, 8, BO, -17.383333 -66.15
3480, Retail, 700, 1, SV, 13.833333 -88.916667
3481, Agriculture, 775, 1, KH, 13 105
3482, Food, 725, 1, PE, -10 -76
3483, Agriculture, 1525, 5, HN, 13.333333 -87.083333
3484, Retail, 1300, 3, VN, 16.166667 107.833333
3485, Food, 1425, 4, VN, 16.166667 107.833333
3486, Retail, 2725, 6, VN, 16.166667 107.833333
3487, Retail, 1075, 3, VN, 16.166667 107.833333
3488, Retail, 2000, 5, VN, 16.166667 107.833333
3489, Retail, 1425, 3, VN, 16.166667 107.833333
3490, Food, 1225, 3, VN, 16.166667 107.833333
3491, Food, 2075, 5, VN, 16.166667 107.833333
3492, Food, 3500, 9, VN, 16.166667 107.833333
3493, Food, 2225, 5, VN, 16.166667 107.833333
3494, Retail, 3575, 8, GH, 8 -2
3495, Food, 625, 1, CM, 6 12
3496, Education, 1300, 1, CO, 4 -72
3497, Retail, 1025, 1, BO, -16.483333 -68.18333
3498, Agriculture, 525, 1, CO, 4 -72
3499, Retail, 3925, 5, SN, 14 -14
3500, Retail, 525, 2, KH, 13 105
3501, Services, 925, 3, KH, 13 105
3502, Agriculture, 1525, 6, KH, 13 105
3503, Agriculture, 1650, 4, KH, 13 105
3504, Education, 1075, 1, BO, -21.535486 -64.72955
3505, Food, 2300, 3, NI, 11.966667 -86.1
3506, Food, 1000, 3, HN, 13.333333 -87.083333
3507, Agriculture, 1000, 1, KH, 13 105
3508, Agriculture, 1025, 4, KH, 13 105
3509, Services, 1575, 1, CO, 4 -72
3510, Agriculture, 800, 1, SV, 13.833333 -88.916667
3511, Retail, 1300, 1, CO, 4 -72
3512, Transportation, 600, 1, KE, 1 38
3513, Housing, 3000, 1, PS, 31.92157 35.203285
3514, Food, 300, 1, SV, 13.833333 -88.916667
3515, Housing, 675, 1, BO, -16.483333 -68.18333
3516, Housing, 1000, 1, KH, 13 105
3517, Retail, 1100, 1, SV, 13.833333 -88.916667
3518, Transportation, 700, 1, TJ, 38.524722 68.551389
3519, Agriculture, 800, 1, EC, -2 -77.5
3520, Retail, 1050, 1, CO, 4 -72
3521, Agriculture, 800, 1, UG, 2 33
3522, Retail, 925, 1, SL, 8.5 -11.5
3523, Personal Use, 1475, 1, TJ, 38.56 68.773889
3524, Housing, 475, 1, NI, 12.150833 -86.268333
3525, Retail, 600, 1, SV, 13.833333 -88.916667
3526, Personal Use, 1050, 1, TJ, 38.598056 68.977778
3527, Agriculture, 2500, 1, AM, 40 45
3528, Personal Use, 475, 1, PK, 31.549722 74.343611
3529, Housing, 400, 1, NI, 12.150833 -86.268333
3530, Retail, 3000, 1, TJ, 37.412778 68.684444
3531, Services, 700, 1, CO, 4 -72
3532, Agriculture, 1750, 1, AM, 40 45
3533, Agriculture, 2725, 1, AM, 40 45
3534, Retail, 1250, 1, PY, -22.993333 -57.99638
3535, Food, 2500, 1, GE, 42 43.5
3536, Retail, 600, 1, NI, 12.616667 -87.15
3537, Agriculture, 725, 2, KH, 13 105
3538, Agriculture, 2100, 1, TJ, 37.710833 68.831111
3539, Housing, 3000, 1, PS, 31.92157 35.203285
3540, Agriculture, 1500, 1, AM, 40 45
3541, Clothing, 1275, 1, TG, 8 1.166667
3542, Services, 1575, 1, CO, 4 -72
3543, Services, 525, 1, CO, 4 -72
3544, Services, 3000, 1, IQ, 33 44
3545, Housing, 3000, 1, PS, 31.92157 35.203285
3546, Retail, 675, 1, NI, 13 -85
3547, Food, 800, 1, NI, 13 -85
3548, Agriculture, 1500, 1, AM, 40 45
3549, Retail, 800, 1, NI, 13 -85
3550, Housing, 3325, 1, MN, 46 105
3551, Transportation, 500, 1, SV, 13.833333 -88.916667
3552, Retail, 800, 1, CO, 4 -72
3553, Retail, 1200, 1, UG, 0.642222 33.174444
3554, Agriculture, 1650, 1, KG, 41 75
3555, Education, 1900, 1, TJ, 38.56 68.773889
3556, Retail, 575, 1, PH, 13 122
3557, Agriculture, 3000, 1, AM, 40 45
3558, Food, 1400, 3, SL, 8.5 -11.5
3559, Food, 400, 1, NI, 12.150833 -86.268333
3560, Retail, 425, 1, CO, 4 -72
3561, Retail, 425, 1, CO, 4 -72
3562, Food, 600, 1, SV, 13.833333 -88.916667
3563, Agriculture, 2625, 1, TJ, 39 71
3564, Food, 550, 1, SV, 13.833333 -88.916667
3565, Retail, 1100, 1, SV, 13.833333 -88.916667
3566, Retail, 500, 1, SV, 13.833333 -88.916667
3567, Housing, 500, 1, SV, 13.833333 -88.916667
3568, Housing, 500, 1, SV, 13.833333 -88.916667
3569, Housing, 500, 1, SV, 13.833333 -88.916667
3570, Agriculture, 850, 1, SV, 13.833333 -88.916667
3571, Food, 700, 1, SV, 13.833333 -88.916667
3572, Personal Use, 1050, 1, TJ, 39 71
3573, Personal Use, 2100, 1, TJ, 38.598056 68.977778
3574, Personal Use, 1050, 1, TJ, 38.56 68.773889
3575, Housing, 1000, 1, BO, -16.5 -68.15
3576, Agriculture, 1050, 1, TJ, 39 71
3577, Food, 525, 1, CM, 6 12
3578, Agriculture, 1475, 1, RW, -2 30
3579, Food, 400, 1, PK, 30 70
3580, Food, 1025, 1, SV, 13.833333 -88.916667
3581, Services, 1050, 1, CO, 4 -72
3582, Food, 125, 1, PH, 13 122
3583, Retail, 75, 1, PH, 13 122
3584, Retail, 425, 1, PH, 13 122
3585, Agriculture, 2575, 1, AZ, 39.5 48.416667
3586, Food, 325, 1, PH, 13 122
3587, Agriculture, 125, 1, PH, 13 122
3588, Agriculture, 5750, 8, KE, 1 38
3589, Food, 1400, 1, SL, 8.5 -11.5
3590, Food, 600, 1, KE, 1 38
3591, Clothing, 500, 1, SV, 13.833333 -88.916667
3592, Clothing, 2500, 1, LB, 33.871944 35.509722
